location	word	transcription
Zandvliet BeAnt	door	dør
Zandvliet BeAnt	drie	drɛi
Zandvliet BeAnt	duizend	dyzənt
Zandvliet BeAnt	elf	ɛləf
Zandvliet BeAnt	gaarne	ɣɛrə
Zandvliet BeAnt	genoeg	ɣənux
Zandvliet BeAnt	gisteren	ɣestərə
Zandvliet BeAnt	hier	ir
Zandvliet BeAnt	maandag	mɔndɑx
Zandvliet BeAnt	maart	mert
Zandvliet BeAnt	morgen (demain)	mɔrɣə
Zandvliet BeAnt	negen	neɣə
Zandvliet BeAnt	nog	nɔx
Zandvliet BeAnt	noorden	nordə
Zandvliet BeAnt	nu	nɔu
Zandvliet BeAnt	om	um
Zandvliet BeAnt	ons	ɔs
Zandvliet BeAnt	ook	uɔk
Zandvliet BeAnt	oosten	uɔstə
Zandvliet BeAnt	op	up
Zandvliet BeAnt	over	ovər
Zandvliet BeAnt	tegen	teɣə
Zandvliet BeAnt	tien	tin
Zandvliet BeAnt	tussen	tøsə
Zandvliet BeAnt	twaalf	twɔləf
Zandvliet BeAnt	twee	twɑi
Zandvliet BeAnt	tweede	twiədə
Zandvliet BeAnt	twintig	twentex
Zandvliet BeAnt	veertig	fiərtex
Zandvliet BeAnt	vier	vir
Zandvliet BeAnt	vijf	vɛf
Zandvliet BeAnt	vijftig	fɛftex
Zandvliet BeAnt	voor	vør
Zandvliet BeAnt	vrijdag	vrɛdɑx
Zandvliet BeAnt	weer	ətwer
Zandvliet BeAnt	weg	wɛx
Zandvliet BeAnt	woensdag	wuɔstɑx
Zandvliet BeAnt	zaterdag	zɔtərdɑx
Zandvliet BeAnt	zelf	zɛləf
Zandvliet BeAnt	zes	zɛs
Zandvliet BeAnt	zeven	zøvə
Zandvliet BeAnt	zeventig	søvətex
Zandvliet BeAnt	zondag	zɔndɑx
Zandvliet BeAnt	zonder	zɔndər
Zevenaar Gl	aarde	ʔa˞də
Zevenaar Gl	adem	ʔɒjəm
Zevenaar Gl	appels	ʔɑpələ
Zevenaar Gl	armen	ʔɑrmə
Zevenaar Gl	auto's	ʔɑutos
Zevenaar Gl	baarden	badə
Zevenaar Gl	bedden	bɛdə
Zevenaar Gl	benen	beənə
Zevenaar Gl	beenderen	
Zevenaar Gl	beren (wild)	berə
Zevenaar Gl	beurzen	
Zevenaar Gl	bezems	bɛsəms
Zevenaar Gl	bier	ʔəmbi˞χ
Zevenaar Gl	bijen	bɛjən
Zevenaar Gl	bladen	blajə
Zevenaar Gl	bladeren	blajç
Zevenaar Gl	bokken	bɵk
Zevenaar Gl	bomen	bøm
Zevenaar Gl	bonen	bøn
Zevenaar Gl	boter	bɔtər
Zevenaar Gl	broeken	
Zevenaar Gl	broers	bry˞s
Zevenaar Gl	broden	brøjç
Zevenaar Gl	dagen	daɣə
Zevenaar Gl	daken	dɛk
Zevenaar Gl	damp	dɑmp
Zevenaar Gl	darmen	dɑrmə
Zevenaar Gl	deeg	dex
Zevenaar Gl	deuren	dørə
Zevenaar Gl	dingen	dɪŋə
Zevenaar Gl	dieven	divə
Zevenaar Gl	dochters	dɔχtə
Zevenaar Gl	doeken	dukə
Zevenaar Gl	donder	dɔndər
Zevenaar Gl	dorst	dʌs
Zevenaar Gl	draden	drœjç
Zevenaar Gl	duiven	dyvə
Zevenaar Gl	dweilen	dʋɛilə
Zevenaar Gl	eeuwen	ʔewwən
Zevenaar Gl	eieren	ʔɛijərə
Zevenaar Gl	einde	ʔɛnt
Zevenaar Gl	engelen	ʔɛŋələ
Zevenaar Gl	ezels	ʔezəɫs
Zevenaar Gl	flessen	flɛsə
Zevenaar Gl	fruit	frʌytɦ
Zevenaar Gl	gal	xɑɫ
Zevenaar Gl	ganzen	ɣɑnzə
Zevenaar Gl	geld	xɛɫt
Zevenaar Gl	gerst	xɛs
Zevenaar Gl	glazen	xlɑs
Zevenaar Gl	god	xɔtɦ
Zevenaar Gl	goud	xɔɫtɦ
Zevenaar Gl	graven	xrɑf
Zevenaar Gl	gras	xrɑs
Zevenaar Gl	haken	ɦɒk
Zevenaar Gl	hanen	ɦan
Zevenaar Gl	haast	ɦɒs
Zevenaar Gl	handen	ɦɛnt
Zevenaar Gl	haver	ɦɑvər
Zevenaar Gl	heren	ɦerə
Zevenaar Gl	hemden	ɦɛmdə
Zevenaar Gl	hemel	ɦeml
Zevenaar Gl	hengsten	ɦɛŋsə
Zevenaar Gl	hoeden	ɦyç
Zevenaar Gl	holen	ɦɔɫə
Zevenaar Gl	honden	ɦɔndə
Zevenaar Gl	honger	ɦɔŋər
Zevenaar Gl	hooi	ɦœç
Zevenaar Gl	hopen	ɦøp
Zevenaar Gl	hoop (espoir)	ɦɔp
Zevenaar Gl	horens	ɦø˞n
Zevenaar Gl	huizen	ɦys
Zevenaar Gl	jongen	ənɷŋə
Zevenaar Gl	kaas	kɛs
Zevenaar Gl	kaf	kɑf
Zevenaar Gl	kalveren	kɑɫvərən
Zevenaar Gl	kammen (1)	kɛim
Zevenaar Gl	kamers	kamə˞s
Zevenaar Gl	kanten	kɑntə
Zevenaar Gl	karren	kɑrə
Zevenaar Gl	kasten	kɑstə
Zevenaar Gl	katten	kɛt
Zevenaar Gl	kermis	kɛrmɪs
Zevenaar Gl	kersen	kɛsə
Zevenaar Gl	kervel	kɛrvl
Zevenaar Gl	kinderen	kɪndərə
Zevenaar Gl	klaver	klɒvər
Zevenaar Gl	kleden	kleç
Zevenaar Gl	klederen	kler
Zevenaar Gl	knechten	knɛxs
Zevenaar Gl	knieen	knejə
Zevenaar Gl	koeien	kujə
Zevenaar Gl	kommen	kɔmə
Zevenaar Gl	konijnen	kninə
Zevenaar Gl	koorts	ko˞ts
Zevenaar Gl	koper	kɔpr
Zevenaar Gl	kousen	
Zevenaar Gl	kramp	krɑmp
Zevenaar Gl	lammeren	lɑmərən
Zevenaar Gl	lampen	lɑmpə
Zevenaar Gl	latten	lɑtə
Zevenaar Gl	leem	lem
Zevenaar Gl	leugens	løɣəs
Zevenaar Gl	leden	leç
Zevenaar Gl	liederen	lidərən
Zevenaar Gl	lijken	likə
Zevenaar Gl	lucht	lɵx
Zevenaar Gl	magen	maɣə
Zevenaar Gl	maanden	mɒndə
Zevenaar Gl	maten	mɒtə
Zevenaar Gl	marmer	mɑrəmər
Zevenaar Gl	mazelen	mazələ
Zevenaar Gl	mei	mɛi
Zevenaar Gl	melk	mɛɫək
Zevenaar Gl	merg	mɑrəx
Zevenaar Gl	meid	ʔəmɛit
Zevenaar Gl	meubels	møbəls
Zevenaar Gl	modder	mɔdər
Zevenaar Gl	moes	mus
Zevenaar Gl	mossels	mɔsələ
Zevenaar Gl	muizen	mys
Zevenaar Gl	muren	myrə
Zevenaar Gl	naalden	nɒldə
Zevenaar Gl	negers	nɪkərs
Zevenaar Gl	noten	nʌtən
Zevenaar Gl	ogen	ʔoɣə
Zevenaar Gl	oogst	oxs
Zevenaar Gl	paarden	pɛ˞t
Zevenaar Gl	paden	pɛj
Zevenaar Gl	padden	pɛt
Zevenaar Gl	Pasen	pɒsə
Zevenaar Gl	peren	pɛrə
Zevenaar Gl	pekel	pɛkəl
Zevenaar Gl	peper	pɛpr
Zevenaar Gl	pijpen	pipə
Zevenaar Gl	planken	plɛŋk
Zevenaar Gl	pleinen	plɛinə
Zevenaar Gl	ploegen (werktuig)	pluɣə
Zevenaar Gl	potten	pɔt
Zevenaar Gl	regen	rɛɣə
Zevenaar Gl	ribben	rɪbə
Zevenaar Gl	riet	rit
Zevenaar Gl	rijst	ris
Zevenaar Gl	ringen	rɪŋə
Zevenaar Gl	rogge	rɔx
Zevenaar Gl	rokken	rʌk
Zevenaar Gl	rondes	rɔndəs
Zevenaar Gl	rook	rok
Zevenaar Gl	runderen	rɵndrə
Zevenaar Gl	ruzies	ryzis
Zevenaar Gl	sap	sɑp
Zevenaar Gl	saus	sɑus
Zevenaar Gl	schapen	sxɒpə
Zevenaar Gl	schade	sxajç
Zevenaar Gl	schimmel	sxɵməl
Zevenaar Gl	schepen	sxep
Zevenaar Gl	schoenen	sxɷn
Zevenaar Gl	scholen	sxolə
Zevenaar Gl	schuld	sxɵlt
Zevenaar Gl	slijm	slim
Zevenaar Gl	smeden	smej
Zevenaar Gl	sneeuw	sneuʍ
Zevenaar Gl	soep	sup
Zevenaar Gl	spelden	spɛldə
Zevenaar Gl	sport (spel)	ʔspɔ˞t
Zevenaar Gl	stallen	stɑɫə
Zevenaar Gl	stenen	stenə
Zevenaar Gl	stoelen	styɫ
Zevenaar Gl	stof (huisvuil)	stɔf
Zevenaar Gl	stokken	stɔkə
Zevenaar Gl	straten	strɒtə
Zevenaar Gl	strepen	strepə
Zevenaar Gl	suiker	sykər
Zevenaar Gl	taarten	tatə
Zevenaar Gl	tafels	tɒfls
Zevenaar Gl	takken	tɑkɨ
Zevenaar Gl	tanden	tɑndə
Zevenaar Gl	tangen	tɑŋə
Zevenaar Gl	tantes	tɑntəs
Zevenaar Gl	tarwe	tɑrəʋə
Zevenaar Gl	tenen	tejə
Zevenaar Gl	torens	torəns
Zevenaar Gl	tralies	tralis
Zevenaar Gl	trams	trɛms
Zevenaar Gl	treinen	trɛinə
Zevenaar Gl	twijfel	tʋifl
Zevenaar Gl	uilen	ylə
Zevenaar Gl	vader	vɑdər
Zevenaar Gl	vaten	vɑtə
Zevenaar Gl	verf	vɑrf
Zevenaar Gl	vesten	fɛstə
Zevenaar Gl	veulens	vʌləs
Zevenaar Gl	vijgen	fiɣə
Zevenaar Gl	vingers	fɪŋərs
Zevenaar Gl	vissen	fɪsə
Zevenaar Gl	vlaggen	flɑɣə
Zevenaar Gl	vlas	flɑs
Zevenaar Gl	vlees	flɛis
Zevenaar Gl	vlooien	flojə
Zevenaar Gl	vloeken	flykə
Zevenaar Gl	voeten	fyt
Zevenaar Gl	vogels	foɣəls
Zevenaar Gl	volk	fɔɫək
Zevenaar Gl	vuur	fyr
Zevenaar Gl	wafels	ʋɑfls
Zevenaar Gl	wegen (1)	ʋɛɣə
Zevenaar Gl	wijven	ʋif
Zevenaar Gl	wijn	ʋin
Zevenaar Gl	wol	ʋɔɫ
Zevenaar Gl	woorden	ʋø˞t
Zevenaar Gl	zakken	zɑkə
Zevenaar Gl	zand	zɑnt
Zevenaar Gl	zee	ze
Zevenaar Gl	zeep	zep
Zevenaar Gl	zeilen	zɛilə
Zevenaar Gl	ziektes	ziktəs
Zevenaar Gl	zonen	zøn
Zevenaar Gl	aardig	ʔarɨx
Zevenaar Gl	arm	ʔɑrm
Zevenaar Gl	bezig	
Zevenaar Gl	bitter	bɪtər
Zevenaar Gl	blauw	blɑuʍ
Zevenaar Gl	bleek	blek
Zevenaar Gl	blind	blɪnt
Zevenaar Gl	blond	blʊnt
Zevenaar Gl	braaf	braf
Zevenaar Gl	breed	bret
Zevenaar Gl	bruin	bryn
Zevenaar Gl	diep	dip
Zevenaar Gl	dik	dɪk
Zevenaar Gl	dol	dɔɫ
Zevenaar Gl	donker	dɔŋkər
Zevenaar Gl	doof	dof
Zevenaar Gl	droog	drøx
Zevenaar Gl	dubbel	dʌbəl
Zevenaar Gl	dun	dɵn
Zevenaar Gl	duur	dyr
Zevenaar Gl	echt	ʔɛx
Zevenaar Gl	eigen	ʔɛiɣə
Zevenaar Gl	enkel	ʔɛŋkəl
Zevenaar Gl	fel	fɛl
Zevenaar Gl	fijn	fin
Zevenaar Gl	flauw	flɑuʍ
Zevenaar Gl	geel	ɣɛɫ
Zevenaar Gl	gewoon	ɣəʋɷn
Zevenaar Gl	goed	ɣut
Zevenaar Gl	gouden	ɣɔldə
Zevenaar Gl	grijs	ɣris
Zevenaar Gl	groen	ɣryn
Zevenaar Gl	grof	ɣrɔf
Zevenaar Gl	groot	ɣrot
Zevenaar Gl	haastig	ɦɒstɨx
Zevenaar Gl	half	ɦɑɫəf
Zevenaar Gl	hard	ɦɑ˞t
Zevenaar Gl	heel	ɦel
Zevenaar Gl	heet	ɦɛit
Zevenaar Gl	heilig	ɦɛilɨx
Zevenaar Gl	hol	ɦɔɫ
Zevenaar Gl	hoog	ɦox
Zevenaar Gl	jong	jʊŋ
Zevenaar Gl	juist	jys
Zevenaar Gl	kalm	kɑɫəm
Zevenaar Gl	klein	klɛin
Zevenaar Gl	koel	kul
Zevenaar Gl	kort	kɔ˞t
Zevenaar Gl	koud	kɔlt
Zevenaar Gl	kreupel	krʌpəl
Zevenaar Gl	krom	krɔm
Zevenaar Gl	kwaad	kʋɒt
Zevenaar Gl	laag	lɛx
Zevenaar Gl	laat	lat
Zevenaar Gl	lam	lɑm
Zevenaar Gl	lang	lɑŋ
Zevenaar Gl	lastig	lɑstɨx
Zevenaar Gl	ledig	lɛx
Zevenaar Gl	licht	lɪx
Zevenaar Gl	lomp	lɔmp
Zevenaar Gl	lui	lʌy
Zevenaar Gl	mager	maɣər
Zevenaar Gl	moe	myj
Zevenaar Gl	mogelijk	møɣələk
Zevenaar Gl	nat	nɑtɦ
Zevenaar Gl	nieuw	nej
Zevenaar Gl	open	
Zevenaar Gl	oud	ʔɔltɦ
Zevenaar Gl	proper	
Zevenaar Gl	raar	rar
Zevenaar Gl	recht	rɛx
Zevenaar Gl	rijk	rik
Zevenaar Gl	rijp	rip
Zevenaar Gl	rond	rɔnt
Zevenaar Gl	rood	rot
Zevenaar Gl	scheef	sxef
Zevenaar Gl	scheel	sxɛl
Zevenaar Gl	scherp	sxɑrp
Zevenaar Gl	schoon	sxon
Zevenaar Gl	schuw	sxɔuw
Zevenaar Gl	simpel	sɪmpəl
Zevenaar Gl	slecht	slɛx
Zevenaar Gl	slim	slɪm
Zevenaar Gl	smal	smɑɫ
Zevenaar Gl	stijf	stif
Zevenaar Gl	stil	stɪɫ
Zevenaar Gl	stom	stʊm
Zevenaar Gl	stout	stɑut
Zevenaar Gl	taai	taj
Zevenaar Gl	tam	tɑm
Zevenaar Gl	traag	trɒx
Zevenaar Gl	vals	fɑɫs
Zevenaar Gl	vast	fɑs
Zevenaar Gl	veel	fɵl
Zevenaar Gl	meer	mer
Zevenaar Gl	ver	fɛr
Zevenaar Gl	vers	fɛrs
Zevenaar Gl	vet	fɛt
Zevenaar Gl	vol	fɵl
Zevenaar Gl	vreemd	frɛmp
Zevenaar Gl	vrij	frɪj
Zevenaar Gl	vroeg	frux
Zevenaar Gl	vuil	fʌyl
Zevenaar Gl	warm	ʋɑrəm
Zevenaar Gl	weinig	ʋɛinɨx
Zevenaar Gl	wijd	ʋit
Zevenaar Gl	wild	ʋɪlt
Zevenaar Gl	wit	ʋɪt
Zevenaar Gl	zacht	sɑx
Zevenaar Gl	zeker	sekər
Zevenaar Gl	ziek	zik
Zevenaar Gl	zilveren	zɪlvərə
Zevenaar Gl	zoet	zyt
Zevenaar Gl	zout	zɑlt
Zevenaar Gl	zuur	zur
Zevenaar Gl	zwaar	sʋɒr
Zevenaar Gl	zwart	sʋɑ˞t
Zevenaar Gl	bakken	bɑkən
Zevenaar Gl	barsten	bɑ˞stən
Zevenaar Gl	beginnen	bəɣɪnən
Zevenaar Gl	beven	beəvən
Zevenaar Gl	bidden	bɪdən
Zevenaar Gl	bijten	bitə
Zevenaar Gl	binden	bɪndə
Zevenaar Gl	blazen	blɒzə
Zevenaar Gl	blijven	blivə
Zevenaar Gl	bloeden	blujə
Zevenaar Gl	bloeien	blœjən
Zevenaar Gl	blozen	blozə
Zevenaar Gl	boren	bʊrə
Zevenaar Gl	bouwen	bɑuwə
Zevenaar Gl	braden	brɒjə
Zevenaar Gl	branden	brɑndə
Zevenaar Gl	breien	brɛjə
Zevenaar Gl	brengen	brɛŋə
Zevenaar Gl	buigen	byɣə
Zevenaar Gl	dansen	dɑnsə
Zevenaar Gl	denken	dɛŋkə
Zevenaar Gl	dienen	dinə
Zevenaar Gl	dooien	dœjə
Zevenaar Gl	dopen	døpə
Zevenaar Gl	dorsen	dʌ˞sə
Zevenaar Gl	draaien	drɛjə
Zevenaar Gl	dragen	draɣə
Zevenaar Gl	dreigen	drɛjɣə
Zevenaar Gl	drinken	drɪŋkə
Zevenaar Gl	dromen	dromə
Zevenaar Gl	durven	dʌrəvə
Zevenaar Gl	duwen	dɔwn
Zevenaar Gl	eten	ʔɛtə
Zevenaar Gl	gaan	ɣɒn
Zevenaar Gl	gapen	ɣapə
Zevenaar Gl	gebruiken	ɣəbrykə
Zevenaar Gl	geloven	ɣəløvə
Zevenaar Gl	geraken	rakən
Zevenaar Gl	geven	ɣevə
Zevenaar Gl	halen	ɦɒɫə
Zevenaar Gl	hangen	ɦɑŋə
Zevenaar Gl	heffen	ɦɛfən
Zevenaar Gl	helpen	ɦɛɫəpə
Zevenaar Gl	heten	ɦetən
Zevenaar Gl	hoesten	ɦustə
Zevenaar Gl	horen	ɦørə
Zevenaar Gl	houden	ɦɔldən
Zevenaar Gl	jagen	jaɡə
Zevenaar Gl	jeuken	jʌkən
Zevenaar Gl	kammen (2)	kɑmən
Zevenaar Gl	kennen	kɛnən
Zevenaar Gl	keuren	kørən
Zevenaar Gl	kiezen	kizə
Zevenaar Gl	kijken	kikə
Zevenaar Gl	kloppen (1)	klɔpə
Zevenaar Gl	kneden	knejə
Zevenaar Gl	koken	kɔkə
Zevenaar Gl	komen	kɔmə
Zevenaar Gl	kopen	kopə
Zevenaar Gl	kraken	krakə
Zevenaar Gl	krijgen	kriɣə
Zevenaar Gl	krimpen	krɪmpə
Zevenaar Gl	kruipen	krypə
Zevenaar Gl	lachen	laxə
Zevenaar Gl	laten	lɒtə
Zevenaar Gl	leggen	lɛɡə
Zevenaar Gl	leren	lerə
Zevenaar Gl	leunen	lønən
Zevenaar Gl	lezen	lɛzə
Zevenaar Gl	liggen	lɪɣən
Zevenaar Gl	likken	lɪkə
Zevenaar Gl	lopen	lopə
Zevenaar Gl	luiden	lʌyjə
Zevenaar Gl	luisteren	lystərə
Zevenaar Gl	maken	makə
Zevenaar Gl	menen	meənə
Zevenaar Gl	metselen	mɛtsələ
Zevenaar Gl	missen	mɪsə
Zevenaar Gl	moeten	mɔtən
Zevenaar Gl	mogen	møɣə
Zevenaar Gl	noemen	nymə
Zevenaar Gl	pellen	pɛɫə
Zevenaar Gl	piepen	pipə
Zevenaar Gl	proeven	pryvə
Zevenaar Gl	raden	rɒjə
Zevenaar Gl	redden	rɛdə
Zevenaar Gl	rekken	rɛkə
Zevenaar Gl	rijden	rɪjə
Zevenaar Gl	roepen	rupə
Zevenaar Gl	roeren	rurə
Zevenaar Gl	ruiken	rykə
Zevenaar Gl	schaven	sxavə
Zevenaar Gl	scheiden	sxɪjə
Zevenaar Gl	scheppen	sxɛpə
Zevenaar Gl	scheren	sxɛrə
Zevenaar Gl	schieten	sxitə
Zevenaar Gl	schrijven	sxrivə
Zevenaar Gl	schudden	sxɵdə
Zevenaar Gl	schuiven	sxyvə
Zevenaar Gl	schuren	sxyrə
Zevenaar Gl	slaan	slɒn
Zevenaar Gl	slijpen	slipə
Zevenaar Gl	sluiten	slytə
Zevenaar Gl	smelten	smɛltə
Zevenaar Gl	smeren	smɛrə
Zevenaar Gl	sneeuwen	snewə
Zevenaar Gl	slapen	slɒpə
Zevenaar Gl	spannen	spɑnən
Zevenaar Gl	sparen	spɔrə
Zevenaar Gl	spartelen	spɑ˞tələ
Zevenaar Gl	spelen	spʌlə
Zevenaar Gl	spreken	sprɛkə
Zevenaar Gl	springen	sprɪŋə
Zevenaar Gl	spuiten	spʌytə
Zevenaar Gl	staan	stɒn
Zevenaar Gl	stampen	stɑmpə
Zevenaar Gl	steken	stɛkə
Zevenaar Gl	stelen	stɛɫə
Zevenaar Gl	sterven	stɑrəvə
Zevenaar Gl	strooien	strœjə
Zevenaar Gl	sturen (zenden)	styrə
Zevenaar Gl	tellen	tɛɫə
Zevenaar Gl	temmen	tɛmə
Zevenaar Gl	timmeren	tɪmərə
Zevenaar Gl	treffen	trɛfn
Zevenaar Gl	trouwen	trɔuwn
Zevenaar Gl	vallen	fɑɫə
Zevenaar Gl	vangen	fɑŋə
Zevenaar Gl	varen	farə
Zevenaar Gl	vechten	fɛxtə
Zevenaar Gl	vieren	fi˞rn
Zevenaar Gl	vinden	fɪndə
Zevenaar Gl	vliegen	fliɣə
Zevenaar Gl	voegen	fuɣə
Zevenaar Gl	voelen	fylə
Zevenaar Gl	volgen	fɔɫɣə
Zevenaar Gl	vragen	frɒɣə
Zevenaar Gl	vriezen	friəzə
Zevenaar Gl	vrijen	frɪjə
Zevenaar Gl	wachten	ʋɑxtə
Zevenaar Gl	wassen	ʋɑsn
Zevenaar Gl	wegen (2)	ʋɛɣə
Zevenaar Gl	weken	wɛkə
Zevenaar Gl	wensen	ʋɵnsə
Zevenaar Gl	werken	ʋɑrəkə
Zevenaar Gl	weten	ʋɛtə
Zevenaar Gl	wieden	
Zevenaar Gl	willen	ʋɪlən
Zevenaar Gl	winnen	ʋɪnə
Zevenaar Gl	wippen	ʋɪpə
Zevenaar Gl	wonen	ʋonə
Zevenaar Gl	worden	ʋɔ˞də
Zevenaar Gl	wrijven	frivə
Zevenaar Gl	zeggen	sɛɣə
Zevenaar Gl	zetten	sɛtə
Zevenaar Gl	zien	sin
Zevenaar Gl	zuigen	syɣə
Zevenaar Gl	zitten	sɪtə
Zevenaar Gl	zoeken	sykə
Zevenaar Gl	zorgen	sʌrəɣə
Zevenaar Gl	zouten	sɑɫtə
Zevenaar Gl	zuchten	sɵxtə
Zevenaar Gl	zwellen	sʋɛlə
Zevenaar Gl	zwemmen	sʋɛmə
Zevenaar Gl	geweest	ɣəʋɛs
Zevenaar Gl	zijn	sɛin
Zevenaar Gl	gehad	xəɦɑt
Zevenaar Gl	hebben	ɦɛbə
Zevenaar Gl	doen	dun
Zevenaar Gl	kloppen (2)	klɔpən
Zevenaar Gl	leven	lɛvə
Zevenaar Gl	breken	brɛkə
Zevenaar Gl	zwijgen	sʋiɣə
Zevenaar Gl	af	ʔɑf
Zevenaar Gl	acht	ʔɑx
Zevenaar Gl	achter	ʔɑxtər
Zevenaar Gl	anders	ʔɑndə˞s
Zevenaar Gl	best (bijw)	bɛs
Zevenaar Gl	bij (vz)	bɪj
Zevenaar Gl	boven	bɔvə
Zevenaar Gl	buiten	bytə
Zevenaar Gl	derde	dɑ˞də
Zevenaar Gl	dinsdag	dɪnsdɑx
Zevenaar Gl	donderdag	dɔndədɑx
Zevenaar Gl	door	dør
Zevenaar Gl	drie	dri
Zevenaar Gl	duizend	dyzənt
Zevenaar Gl	elf	ʔɛɫəf
Zevenaar Gl	gaarne	ɣrax
Zevenaar Gl	genoeg	ɣənux
Zevenaar Gl	gisteren	xɪstər
Zevenaar Gl	hier	ɦir
Zevenaar Gl	maandag	mɒndɑx
Zevenaar Gl	maart	ma˞t
Zevenaar Gl	morgen (demain)	mɑrəɣə
Zevenaar Gl	negen	neɣə
Zevenaar Gl	nog	nɔx
Zevenaar Gl	noorden	no˞də
Zevenaar Gl	nu	nɔw
Zevenaar Gl	om	ʔɵm
Zevenaar Gl	ons	ʔɔns
Zevenaar Gl	ook	ʔok
Zevenaar Gl	oosten	ʔostə
Zevenaar Gl	op	ʔɔp
Zevenaar Gl	over	ʔɔvər
Zevenaar Gl	tegen	teɣə
Zevenaar Gl	tien	tin
Zevenaar Gl	tussen	tɵsə
Zevenaar Gl	twaalf	tʋɒɫəf
Zevenaar Gl	twee	tʋe
Zevenaar Gl	tweede	tʋedə
Zevenaar Gl	twintig	tʋɪntɨx
Zevenaar Gl	veertig	fe˞tɨx
Zevenaar Gl	vier	fi˞r
Zevenaar Gl	vijf	fɛif
Zevenaar Gl	vijftig	fiftɨx
Zevenaar Gl	voor	før
Zevenaar Gl	vrijdag	vrɪjdɑx
Zevenaar Gl	weer	ʋer
Zevenaar Gl	weg	ʋɛx
Zevenaar Gl	woensdag	ʋunsdɑx
Zevenaar Gl	zaterdag	sɒtə˞dɑx
Zevenaar Gl	zelf	sɛɫəf
Zevenaar Gl	zes	zɛs
Zevenaar Gl	zeven	søvən
Zevenaar Gl	zeventig	søvəntəx
Zevenaar Gl	zondag	sɔndɑx
Zevenaar Gl	zonder	sɔndər
Zevenbergen NB	aarde	aɹdə
Zevenbergen NB	adem	adəm
Zevenbergen NB	appels	ɑpəls
Zevenbergen NB	armen	æʀəmə
Zevenbergen NB	auto's	outous
Zevenbergen NB	baarden	baʀdən
Zevenbergen NB	bedden	bɛdə
Zevenbergen NB	benen	benə
Zevenbergen NB	beenderen	bendəʀə
Zevenbergen NB	beren (wild)	bɪʀə
Zevenbergen NB	beurzen	bœʀzən
Zevenbergen NB	bezems	bɛsəms
Zevenbergen NB	bier	biʀ
Zevenbergen NB	bijen	bijə
Zevenbergen NB	bladen	bladə
Zevenbergen NB	bladeren	bladəʀə
Zevenbergen NB	bokken	bɔkə
Zevenbergen NB	bomen	boəmə
Zevenbergen NB	bonen	boənə
Zevenbergen NB	boter	bɔtəʀ
Zevenbergen NB	broeken	bʀɷkə
Zevenbergen NB	broers	bʀuʀs
Zevenbergen NB	broden	bʀojə
Zevenbergen NB	dagen	daɣə
Zevenbergen NB	daken	dakə
Zevenbergen NB	damp	damp
Zevenbergen NB	darmen	dæʀəmə
Zevenbergen NB	deeg	dex
Zevenbergen NB	deuren	dœʀə
Zevenbergen NB	dingen	dɪŋə
Zevenbergen NB	dieven	divenɪ
Zevenbergen NB	dochters	dɔxtəʀs
Zevenbergen NB	doeken	dukə
Zevenbergen NB	donder	dɔndəʀ
Zevenbergen NB	dorst	dɔrst
Zevenbergen NB	draden	dʀajə
Zevenbergen NB	duiven	dœyvə
Zevenbergen NB	dweilen	dʋɛjlə
Zevenbergen NB	eeuwen	ɪʋə
Zevenbergen NB	eieren	ʌjəʀs
Zevenbergen NB	einde	ɛjndə
Zevenbergen NB	engelen	ɛŋələ
Zevenbergen NB	ezels	ezəɫs
Zevenbergen NB	flessen	flɛsə
Zevenbergen NB	fruit	fʀœyt
Zevenbergen NB	gal	xɑɫ
Zevenbergen NB	ganzen	ɣazən
Zevenbergen NB	geld	xɛɫt
Zevenbergen NB	gerst	xɛʀst
Zevenbergen NB	glazen	ɣlazə
Zevenbergen NB	god	xɔt
Zevenbergen NB	goud	xɑut
Zevenbergen NB	graven	ɣʀavə
Zevenbergen NB	gras	xʀɑs
Zevenbergen NB	haken	ɦakə
Zevenbergen NB	hanen	ɦanə
Zevenbergen NB	haast	ɦast
Zevenbergen NB	handen	ɦɑndə
Zevenbergen NB	haver	ɦavəʀ
Zevenbergen NB	heren	ɦɪʀən
Zevenbergen NB	hemden	ɦɛmdə
Zevenbergen NB	hemel	ɦeməɫ
Zevenbergen NB	hengsten	ɦɛŋstə
Zevenbergen NB	hoeden	ɦujə
Zevenbergen NB	holen	ɦolə
Zevenbergen NB	honden	ɦɔndə
Zevenbergen NB	honger	ɦɔŋəʀ
Zevenbergen NB	hooi	ɦoj
Zevenbergen NB	hopen	ɦɔʌpə
Zevenbergen NB	hoop (espoir)	ɦɔʌp
Zevenbergen NB	horens	ɦɔʀəns
Zevenbergen NB	huizen	ɦœyzə
Zevenbergen NB	jongen	ənjɔŋə
Zevenbergen NB	kaas	ənkɑs
Zevenbergen NB	kaf	jɑf
Zevenbergen NB	kalveren	kɑɫvəʀə
Zevenbergen NB	kammen (1)	kɑmə
Zevenbergen NB	kamers	kaməʀs
Zevenbergen NB	kanten	kɑntə
Zevenbergen NB	karren	kɑʀə
Zevenbergen NB	kasten	kɑstə
Zevenbergen NB	katten	kɑtə
Zevenbergen NB	kermis	kɛʀəməs
Zevenbergen NB	kersen	kɛʀsə
Zevenbergen NB	kervel	kɛʀvəɫ
Zevenbergen NB	kinderen	kɪndəʀə
Zevenbergen NB	klaver	klavəʀ
Zevenbergen NB	kleden	kledə
Zevenbergen NB	klederen	klɪʀə
